money,send,chance,you,call,un_recog,re_recog,special_char,total_word,label
0,0,0,0,0,0,0,0,0,0,196,1,137,675,1
0,0,0,2,0,0,0,0,0,0,21,1,9,71,1
0,0,0,1,0,0,0,0,0,0,150,1,68,463,1
0,0,0,2,0,0,0,0,0,0,32,1,25,157,1
0,0,0,1,0,0,0,0,0,0,6,1,5,26,1
0,0,0,0,0,0,0,0,0,0,73,1,31,229,1
0,0,0,0,0,0,0,0,0,0,18,1,8,46,1
0,0,0,0,0,0,0,0,0,0,179,1,142,451,1
0,0,0,0,0,0,0,0,0,0,15,1,7,47,1
0,0,0,3,0,0,0,0,0,0,33,1,26,145,1
0,0,0,0,0,0,0,0,0,0,9,1,6,47,1
0,0,0,2,0,0,0,0,0,0,88,1,41,268,1
0,0,0,0,0,0,0,0,0,0,39,1,21,138,1
0,0,0,1,0,0,0,0,0,0,147,1,224,442,1
0,0,0,1,0,0,0,0,0,0,54,1,39,144,1
0,0,0,0,0,0,0,0,0,0,45,1,79,218,1
0,0,0,4,1,0,0,0,0,0,55,1,40,267,1
0,0,0,6,0,0,0,0,0,0,139,1,102,637,1
0,0,0,0,0,0,0,0,0,0,217,1,108,678,1
0,0,0,5,0,0,0,0,0,0,85,1,139,400,1
0,0,0,1,0,0,0,0,0,0,41,1,14,124,1
0,0,0,1,0,0,0,0,0,0,30,1,11,108,1
0,0,0,1,1,0,0,0,0,0,57,1,17,212,1
0,0,0,8,4,0,0,0,0,0,72,1,38,288,1
0,0,0,0,0,0,0,0,0,0,109,1,159,457,1
0,0,0,3,0,0,0,0,0,0,173,1,168,568,1
0,0,0,0,0,0,0,0,0,0,109,1,159,457,1
0,0,0,1,0,0,0,0,0,0,17,1,6,44,1
0,0,0,0,0,0,0,0,0,0,42,1,14,170,1
0,0,0,0,0,0,0,0,0,0,3,1,2,9,1
0,0,0,3,0,0,0,0,0,0,32,1,25,168,1
0,0,0,2,1,0,0,0,0,0,15,1,21,75,1
0,0,0,4,1,0,0,0,0,0,15,1,18,79,1
0,0,0,2,0,0,0,0,0,0,62,1,33,167,1
0,0,0,1,0,0,0,0,0,0,73,1,31,280,1
0,0,0,4,0,0,0,0,0,0,140,1,208,679,1
0,0,1,1,2,0,0,0,0,0,113,1,94,451,1
0,0,0,0,0,0,0,0,0,0,66,1,31,218,1
0,0,0,0,0,0,0,0,0,0,147,1,95,534,1
0,0,0,3,0,0,0,0,0,0,45,1,109,233,1
0,0,0,2,0,0,0,0,0,0,91,1,41,353,1
1,0,0,2,1,0,0,0,0,0,28,1,15,104,1
0,0,0,4,0,0,0,0,0,0,316,1,303,771,1
0,0,0,7,0,0,0,0,0,0,221,1,216,800,1
0,1,0,7,0,0,0,0,0,0,49,1,22,168,1
0,0,0,2,0,0,0,0,0,0,27,1,15,120,1
0,0,0,2,0,0,0,0,0,0,14,1,10,50,1
0,0,0,2,1,0,0,0,0,0,56,1,32,175,1
0,0,0,0,0,0,0,0,0,0,4,1,2,14,1
0,0,0,1,0,0,0,0,0,0,19,1,12,70,1
0,0,0,8,0,0,0,0,0,0,127,1,97,658,1
0,0,0,3,1,0,0,0,0,0,39,1,35,194,1
0,0,0,4,1,0,0,0,0,0,22,1,41,150,1
0,0,0,3,0,0,0,0,0,0,17,1,12,68,1
0,0,0,8,0,0,0,0,0,0,58,1,45,248,1
0,0,0,0,0,0,0,0,0,0,8,1,3,12,1
0,0,0,0,0,0,0,0,0,0,222,1,87,648,1
0,0,0,3,1,0,0,0,0,0,13,1,11,57,1
0,0,0,0,0,0,0,0,0,0,84,1,35,215,1
0,0,0,0,0,0,0,0,0,0,23,1,17,67,1
0,0,0,6,1,0,0,0,0,0,25,1,45,173,1
0,0,0,1,4,0,0,0,0,0,105,1,101,410,1
0,0,0,3,0,0,0,0,0,0,37,1,44,152,1
0,0,0,0,0,0,0,0,0,0,20,1,20,103,1
0,0,0,3,0,0,0,0,0,0,46,1,33,208,1
0,1,0,1,0,0,0,0,0,0,58,1,51,205,1
0,0,0,1,0,0,0,0,0,0,8,1,3,29,1
0,0,0,1,0,0,0,0,0,0,129,1,157,335,1
0,0,0,1,0,0,0,0,0,0,70,1,38,261,1
0,0,0,0,0,0,0,0,0,0,192,1,88,603,1
0,0,0,0,0,0,0,0,0,0,14,1,7,35,1
0,0,0,0,0,0,0,0,0,0,288,1,339,702,1
0,0,0,3,5,0,0,0,0,0,170,1,156,688,1
0,0,0,5,0,0,0,0,0,0,65,1,50,254,1
0,0,0,0,0,0,0,0,0,0,29,1,17,104,1
0,0,0,0,0,0,0,0,0,0,4,1,3,11,1
0,0,0,0,0,0,0,0,0,0,45,1,23,133,1
0,0,0,0,0,0,0,0,0,0,76,1,32,203,1
0,0,0,5,0,0,0,0,0,0,71,1,56,335,1
0,0,0,1,0,0,0,0,0,0,45,1,28,183,1
0,0,0,0,0,0,0,0,0,0,54,1,20,166,1
0,0,0,1,0,0,0,0,0,0,45,1,26,148,1
0,0,0,0,0,0,0,0,0,0,20,1,13,54,1
0,0,0,1,0,0,0,0,0,0,47,1,22,141,1
0,0,0,0,0,0,0,0,0,0,74,1,20,217,1
0,0,0,0,0,0,0,0,0,0,83,1,39,252,1
0,0,0,6,0,0,0,0,0,0,38,1,27,184,1
0,1,0,2,0,0,0,0,0,0,39,1,35,148,1
0,0,0,1,0,0,0,0,0,0,59,1,52,197,1
0,0,0,0,1,0,0,0,0,0,1140,1,741,4181,1
0,0,0,0,0,0,0,0,0,0,33,1,10,78,1
0,0,0,0,0,0,0,0,0,0,30,1,10,74,1
0,0,0,2,0,0,0,0,0,0,73,1,112,320,1
0,0,0,12,1,0,0,0,0,0,64,1,66,385,1
0,0,0,1,0,0,0,0,0,0,12,1,6,30,1
0,0,0,0,0,0,0,0,0,0,33,1,9,89,1
0,0,0,3,0,0,0,0,0,0,37,1,37,188,1
0,0,0,6,1,0,0,0,0,0,160,1,107,712,1
0,1,0,4,0,0,0,0,0,0,44,1,28,179,1
0,0,0,6,3,0,0,0,0,0,218,1,186,820,1
0,0,0,0,0,0,0,0,0,0,85,1,33,288,1
0,2,0,7,1,0,0,0,0,0,331,1,236,1188,1
0,0,0,1,0,0,0,0,0,0,25,1,76,153,1
0,0,0,12,0,0,0,0,0,0,187,1,117,836,1
0,0,0,3,1,0,0,0,0,0,220,1,220,540,1
0,5,0,7,1,0,0,0,0,0,607,1,1037,3333,1
0,0,0,0,0,0,0,0,0,0,21,1,15,74,1
0,0,0,2,0,0,0,0,0,0,38,1,39,172,1
0,0,0,3,0,0,0,0,0,0,159,1,224,608,1
0,0,0,1,0,0,0,0,0,0,26,1,10,52,1
0,0,0,0,0,0,0,0,0,0,36,1,2,48,1
0,0,0,0,0,0,0,0,0,0,37,1,1,48,1
0,0,0,0,0,0,0,0,0,0,16,1,13,53,1
0,0,0,0,0,0,0,0,0,0,55,1,21,192,1
0,0,0,0,0,0,0,0,0,0,17,1,9,78,1
0,0,0,0,0,0,0,0,0,0,3,1,4,13,1
0,1,0,0,0,0,0,0,0,0,20,1,9,60,1
0,0,0,0,0,0,0,0,0,0,3,1,2,6,1
0,1,0,0,0,0,0,0,0,0,29,1,20,84,1
0,0,0,0,0,0,0,0,0,0,12,1,7,32,1
0,0,0,0,0,0,0,0,0,0,40,1,2,54,1
0,0,1,0,0,0,0,0,0,0,176,1,105,668,1
0,0,0,4,17,0,0,0,0,0,197,1,252,843,1
0,0,0,1,0,0,0,0,0,0,156,1,87,620,1
0,0,0,3,0,0,0,0,0,0,47,1,33,188,1
0,0,0,1,0,0,0,0,0,0,83,1,38,298,1
0,0,0,8,1,0,0,0,0,0,254,1,226,1002,1
0,0,0,0,0,0,0,0,0,0,58,1,23,207,1
0,0,0,0,0,0,0,0,0,0,16,1,6,42,1
0,0,0,3,0,0,0,0,0,0,73,1,52,253,1
0,0,0,13,0,0,0,0,0,0,42,1,56,201,1
0,0,0,3,0,0,0,0,0,0,15,1,38,123,1
0,0,0,1,0,0,0,0,0,0,86,1,119,325,1
0,0,0,0,0,0,0,0,0,0,48,1,13,151,1
0,0,0,0,0,0,0,0,0,0,6,1,2,17,1
0,0,0,0,0,0,0,0,0,0,50,1,26,209,1
1,1,0,4,0,0,0,0,0,0,73,1,46,250,1
0,0,0,4,1,0,0,0,0,0,23,1,19,133,1
0,1,0,1,0,0,0,0,0,0,90,1,125,311,1
0,0,0,0,0,0,0,0,0,0,813,1,445,2909,1
0,0,0,0,0,0,0,0,0,0,95,1,38,326,1
0,0,0,0,0,0,0,0,0,0,50,1,11,164,1
0,1,0,3,1,0,0,0,0,0,22,1,20,131,1
0,0,0,0,0,0,0,0,0,0,5,1,2,25,1
0,1,0,3,0,0,0,0,0,0,46,1,41,182,1
0,0,0,3,0,0,0,0,0,0,22,1,11,69,1
0,0,0,0,0,0,0,0,0,0,21,1,6,44,1
0,0,0,0,0,0,0,0,0,0,15,1,8,60,1
0,0,0,0,0,0,0,0,0,0,8,1,5,24,1
0,0,0,0,0,0,0,0,0,0,170,1,72,634,1
0,0,0,0,0,0,0,0,0,0,53,1,42,124,1
0,0,1,2,0,0,0,0,0,0,41,1,18,158,1
0,0,0,0,1,0,0,0,0,0,45,1,26,179,1
0,0,0,7,0,0,0,0,0,0,114,1,133,542,1
0,0,0,0,0,0,0,0,0,0,56,1,30,173,1
0,0,0,0,1,0,0,0,0,0,77,1,43,243,1
0,0,0,1,1,0,0,0,0,0,152,1,104,450,1
0,0,0,1,1,0,0,0,0,0,213,1,149,600,1
0,0,0,0,1,0,0,0,0,0,87,1,47,342,1
0,0,0,2,1,0,0,0,0,0,31,1,44,140,1
0,0,0,2,0,0,0,0,0,0,70,1,41,250,1
0,0,0,2,0,0,0,0,0,0,144,1,165,455,1
0,0,0,0,0,0,0,0,0,0,14,1,6,37,1
0,0,0,0,0,0,0,0,0,0,6,1,3,8,1
0,0,0,0,0,0,0,0,0,0,4,1,3,7,1
0,0,1,8,4,0,0,0,0,0,202,1,163,853,1
0,1,0,0,1,0,0,0,0,0,101,1,53,316,1
0,0,0,0,0,0,0,0,0,0,4,1,2,9,1
0,0,0,0,0,0,0,0,0,0,17,1,7,53,1
0,0,0,0,0,0,0,0,0,0,7,1,4,10,1
0,0,0,3,0,0,0,0,0,0,37,1,36,144,1
0,0,0,4,0,0,0,0,0,0,61,1,43,250,1
0,0,0,2,0,0,0,0,0,0,47,1,101,270,1
0,0,0,1,0,0,0,0,0,0,51,1,32,110,1
0,0,0,2,0,0,0,0,0,0,56,1,28,216,1
0,0,0,1,0,0,0,0,0,0,37,1,32,148,1
0,0,2,8,0,0,0,0,0,0,114,1,77,524,1
0,0,0,0,0,0,0,0,0,0,49,1,6,74,1
0,1,0,2,0,0,0,0,0,0,23,1,11,82,1
0,0,0,1,0,0,0,0,0,0,39,1,40,165,1
0,0,0,4,0,0,0,0,0,0,697,1,714,1572,1
0,0,0,0,0,0,0,0,0,0,173,1,72,587,1
2,1,0,10,2,0,0,0,0,0,144,1,119,642,1
0,0,0,1,0,0,0,0,0,0,397,1,908,1744,1
0,0,0,2,0,0,0,0,0,0,80,1,64,389,1
0,0,0,1,0,0,0,0,0,0,42,1,38,160,1
0,0,0,0,0,0,0,0,0,0,3,1,2,8,1
0,0,0,4,1,0,0,0,0,0,88,1,156,345,1
0,0,0,2,0,0,0,0,0,0,54,1,36,198,1
0,1,0,3,0,0,0,0,0,0,72,1,56,327,1
0,0,0,0,0,0,0,0,0,0,12,1,6,37,1
0,0,0,10,0,0,0,0,0,0,121,1,73,511,1
0,0,0,0,0,0,0,0,0,0,95,1,62,359,1
0,0,0,1,0,0,0,0,0,0,26,1,25,103,1
0,0,0,1,0,0,0,0,0,0,20,1,8,83,1
0,0,0,0,0,0,0,0,0,0,5,1,3,11,1
0,0,0,5,0,0,0,0,0,0,83,1,93,340,1
0,0,0,0,0,0,0,0,0,0,17,1,19,52,1
0,0,0,0,0,0,0,0,0,0,170,1,75,567,1
0,0,0,0,0,0,0,0,0,0,47,1,12,141,1
0,0,0,1,0,0,0,0,0,0,72,1,46,287,1
0,0,0,6,0,0,0,0,0,0,48,1,63,294,1
1,0,0,7,4,0,0,0,0,0,218,1,158,885,1
1,1,0,3,0,0,0,0,0,0,123,1,372,862,1
0,0,0,1,0,0,0,0,0,0,119,1,176,463,1
0,0,0,2,0,0,0,0,0,0,150,1,271,595,1
1,0,0,1,0,0,0,0,0,0,971,1,511,3347,1
0,0,0,1,1,0,0,0,0,0,30,1,38,143,1
0,0,0,0,0,0,0,0,0,0,127,1,71,429,1
0,0,0,0,0,0,0,0,0,0,488,1,300,1653,1
0,0,0,0,0,0,0,0,0,0,17,1,17,65,1
0,0,0,0,0,0,0,0,0,0,128,1,64,367,1
0,0,0,0,0,0,0,0,0,0,7,1,4,18,1
0,0,0,0,0,0,0,0,0,0,122,1,49,405,1
0,0,0,0,0,0,0,0,0,0,262,1,118,908,1
0,0,0,0,1,0,0,0,0,0,98,1,156,475,1
0,1,0,3,0,0,0,0,0,0,137,1,125,665,1
0,0,0,4,0,0,0,0,0,0,49,1,30,207,1
0,0,0,0,0,0,0,0,0,0,50,1,140,248,1
0,0,0,0,1,0,0,0,0,0,162,1,96,589,1
0,0,0,0,2,0,0,0,0,0,223,1,123,829,1
0,0,1,6,0,0,0,0,0,0,100,1,115,402,1
0,0,0,0,0,0,0,0,0,0,56,1,22,170,1
0,0,0,0,0,0,0,0,0,0,29,1,16,82,1
0,0,0,1,0,0,0,0,0,0,40,1,28,163,1
0,0,0,0,0,0,0,0,0,0,20,1,18,98,1
0,2,0,2,1,0,0,0,0,0,33,1,19,123,1
0,0,0,2,0,0,0,0,0,0,129,1,101,392,1
0,0,0,0,2,0,0,0,0,0,298,1,185,1128,1
0,0,0,2,0,0,0,0,0,0,42,1,98,230,1
0,0,0,6,0,0,0,0,0,0,23,1,19,93,1
0,0,0,0,0,0,0,0,0,0,67,1,51,300,1
0,0,0,1,0,0,0,0,0,0,152,1,215,490,1
0,0,0,1,0,0,0,0,0,0,7,1,4,27,1
0,0,0,0,0,0,0,0,0,0,39,1,11,115,1
0,0,0,3,1,0,0,0,0,0,76,1,70,380,1
0,0,0,1,0,0,0,0,0,0,152,1,215,490,1
0,0,0,1,0,0,0,0,0,0,13,1,9,68,1
0,0,0,0,0,0,0,0,0,0,110,1,84,295,1
0,0,0,1,1,0,0,0,0,0,6,1,8,31,1
0,0,0,0,0,0,0,0,0,0,60,1,34,202,1
0,0,0,0,0,0,0,0,0,0,168,1,78,531,1
0,0,0,1,1,0,0,0,0,0,56,1,38,163,1
0,0,0,2,1,0,0,0,0,0,17,1,5,53,1
1,0,0,3,0,0,0,0,0,0,59,1,32,186,1
0,0,0,0,0,0,0,0,0,0,42,1,38,156,1
0,0,0,8,0,0,0,0,0,0,55,1,55,219,1
0,0,0,0,0,0,0,0,0,0,13,1,10,65,1
0,0,0,3,0,0,0,0,0,0,132,1,73,510,1
0,0,0,0,0,0,0,0,0,0,410,1,257,1083,1
0,0,0,0,0,0,0,0,0,0,164,1,69,567,1
0,0,0,1,0,0,0,0,0,0,65,1,37,251,1
0,0,0,4,0,0,0,0,0,0,81,1,45,305,1
0,0,0,0,0,0,0,0,0,0,4,1,3,18,1
0,0,0,0,0,0,0,0,0,0,138,1,68,488,1
0,0,0,0,0,0,0,0,0,0,10,1,10,19,1
0,0,0,0,0,0,0,0,0,0,137,1,104,661,1
0,1,0,3,0,0,0,0,0,0,54,1,41,197,1
0,0,0,0,0,0,0,0,0,0,29,1,17,75,1
0,0,0,1,0,0,0,0,0,0,93,1,41,278,1
0,0,0,0,0,0,0,0,0,0,3,1,2,8,1
0,0,0,0,1,0,0,0,0,0,9,1,4,19,1
0,0,0,0,0,0,0,0,0,0,4,1,2,20,1
1,0,0,8,1,0,0,0,0,0,98,1,38,413,1
0,0,0,0,0,0,0,0,0,0,16,1,21,67,1
0,0,0,2,0,0,0,0,0,0,91,1,175,378,1
0,0,0,0,0,0,0,0,0,0,5,1,4,25,1
0,0,0,1,0,0,0,0,0,0,39,1,24,125,1
0,0,0,0,1,0,0,0,0,0,29,1,16,93,1
0,1,0,2,0,0,0,0,0,0,120,1,51,314,1
1,0,1,1,0,0,0,0,0,0,271,1,155,1112,1
0,0,0,5,0,0,0,0,0,0,41,1,49,163,1
0,0,0,0,0,0,0,0,0,0,197,1,75,651,1
0,0,0,0,0,0,0,0,0,0,174,1,153,465,1
0,0,0,0,0,0,0,0,0,0,242,1,204,631,1
0,0,0,0,0,0,0,0,0,0,236,1,102,761,1
0,0,0,1,0,0,0,0,0,0,24,1,11,87,1
0,0,0,4,0,0,0,0,0,0,78,1,58,281,1
0,0,0,6,0,0,0,0,0,0,46,1,41,176,1
0,0,0,0,0,0,0,0,0,0,35,1,15,121,1
0,0,0,0,0,0,0,0,0,0,515,1,385,2039,1
0,0,0,0,0,0,0,0,0,0,3,1,7,18,1
0,0,0,5,2,0,0,0,0,0,39,1,20,194,1
0,0,0,0,0,0,0,0,0,0,2,1,1,5,1
0,0,0,4,0,0,0,0,0,0,26,1,17,126,1
0,0,0,10,0,0,0,0,0,0,98,1,75,466,1
0,0,0,0,0,0,0,0,0,0,42,1,14,99,1
0,0,0,1,1,0,0,0,0,0,34,1,17,104,1
0,0,0,0,0,0,0,0,0,0,3,1,4,17,1
0,0,0,0,0,0,0,0,0,0,55,1,31,275,1
0,0,0,8,0,0,0,0,0,0,50,1,30,223,1
0,0,0,0,0,0,0,0,0,0,96,1,98,275,1
0,0,0,2,2,0,0,0,0,0,64,1,66,331,1
0,0,0,1,1,0,0,0,0,0,4,1,8,28,1
0,1,0,1,0,0,0,0,0,0,61,1,44,211,1
0,0,0,1,0,0,0,0,0,0,42,1,30,171,1
0,0,2,9,4,0,0,0,0,0,335,1,224,1295,1
0,0,0,2,0,0,0,0,0,0,36,1,30,139,1
0,0,0,3,0,0,0,0,0,0,97,1,45,397,1
